7,AirAsia X,Total operating costs,Aircraft fuel,925.3,"1,097.90","1,519.90"
8,AirAsia X,Total operating costs,"Maintenance, overhaul, user charges and other related expenses",381.5,432.1,638.2
9,AirAsia X,Total operating costs,Staff,180.5,234.4,313
10,AirAsia X,Total operating costs,Aircraft operating lease expense,152.4,186.7,338
11,AirAsia X,Total operating costs,"Depreciation of property, plant and equipment",107.1,139,180.7
12,AirAsia X,Operating profit (loss),Operating profit (loss),49,35.7,-212.1
13,AirAsia X,Net profit (loss),Net profit (loss),33.8,-87,-519.4
14,AirAsia X,Total assets,Total assets,"2,428.10","3,994.30","2,727.80"
15,AirAsia X,"Deposits, cash and bank balances","Deposits, cash and bank balances",174,264.7,127.2
16,AirAsia X,Total liabilities,Total liabilities,"1,847.40","2,756.90","2,024.20"
0,GoAir,Total operating revenue,Total operating revenue,"8,916.20","13,281.00","15,633.70"
1,GoAir,Total operating revenue,Passenger,"8,106.20","13,198.00","15,127.10"
2,GoAir,Total operating revenue,Excess baggage,13.1,,58.6
3,GoAir,Total operating costs,Total operating costs,"9,088.00","12,120.00","16,380.30"
4,GoAir,Total operating costs,Flight operations,"6,198.80",,"11,780.60"
5,GoAir,Total operating costs,"Ticketing, sales and promotion",672,,"1,021.90"
6,GoAir,Total operating costs,User charges and station expenses,"1,448.60",,"1,982.20"
7,GoAir,Total operating costs,Maintenance and overhaul,,156,247.7
8,GoAir,Total operating costs,Depreciation and amortisation,18.8,49,67.8
9,GoAir,Total operating costs,Passenger services,64.8,,138.1
10,GoAir,Total operating costs,General and administrative,685,,"1,142.00"
11,GoAir,Operating profit (loss),Operating profit (loss),-126.8,"1,112.00",-746.6
12,GoAir,Net profit (loss),Net profit (loss),-898.9,592,"-1,337.20"
13,GoAir,Net profit (loss),Freight,72.3,,
0,Iberia Express,Operating revenue,Operating revenue,"18,675.00","20,170.00","22,858.00"
1,Iberia Express,Operating revenue,Passenger,"16,264.00","17,825.00","20,350.00"
2,Iberia Express,Operating revenue,Cargo,"1,073.00",992,"1,024.00"
3,Iberia Express,Operating costs,Operating costs,"17,905.00","18,780.00","20,523.00"
4,Iberia Express,Operating costs,Employee costs,"4,123.00","4,325.00","4,905.00"
5,Iberia Express,Operating costs,Fuel and oil costs,"5,951.00","5,987.00","6,082.00"
6,Iberia Express,Operating costs,"Handling, catering and other operating costs","1,932.00","2,063.00","2,371.00"
7,Iberia Express,Operating costs,Landing fees and en-route charges,"1,422.00","1,555.00","1,882.00"
8,Iberia Express,Operating costs,Engineering and other aircraft costs,"1,237.00","1,276.00","1,395.00"
9,Iberia Express,Operating costs,"Depreciation, amortisation and impairment","1,006.00","1,196.00","1,307.00"
10,Iberia Express,Operating costs,"Property, IT and other costs",922,927,965
11,Iberia Express,Operating costs,Selling costs,785,859,912
12,Iberia Express,Operating costs,Aircraft operating lease,482,551,659
13,Iberia Express,Operating profit (loss),Operating profit (loss),770,"1,390.00","2,335.00"
14,Iberia Express,Net profit (loss),Net profit (loss),147,"1,003.00","1,539.00"
15,Iberia Express,Total assets,Total assets,"20,777.00","23,652.00","28,229.00"
16,Iberia Express,Cash and cash equivalents,Cash and cash equivalents,"1,541.00","1,528.00","2,909.00"
17,Iberia Express,Total liabilities,Total liabilities,"16,561.00","19,859.00","22,695.00"
0,Jin Air,Total revenue,Total revenue,"247,510.30","283,330.40","351,056.20"
1,Jin Air,Total costs,Total costs,"233,021.80","276,230.00","334,163.80"
2,Jin Air,Total costs,Salary and retirement benefits,"23,286.30","27,933.90","36,555.30"
3,Jin Air,Total costs,Employee benefits,"1,718.30","2,017.20","2,742.60"
4,Jin Air,Total costs,Depreciation and amortisation,"2,787.10","2,800.80","2,708.00"
5,Jin Air,Total costs,Fuel,"91,279.30","103,469.50","119,871.70"
6,Jin Air,Total costs,Rental expenses,"29,230.20","37,121.40","42,063.40"
7,Jin Air,Total costs,Other,"80,311.60","97,519.40","122,767.50"
8,Jin Air,Operating profit (loss),Operating profit (loss),"14,488.40","7,100.40","16,892.30"
9,Jin Air,Net profit (loss),Net profit (loss),"9,832.70","4,223.40","13,080.30"
10,Jin Air,Total assets,Total assets,"70,147.80","88,642.80","126,738.90"
11,Jin Air,Cash and cash equivalents,Cash and cash equivalents,"7,611.20","12,575.00","34,926.20"
12,Jin Air,Total liabilities,Total liabilities,"56,829.10","70,879.10","96,736.70"
13,Jin Air,Total liabilities,Commissions,,"5,367.80","7,455.30"
0,Firefly,Operating revenue,Operating revenue,"13,653.90","13,286.60","14,548.20"
1,Firefly,Operating revenue,Passenger and excess baggage,"8,397.70","10,311.00","11,260.00"
2,Firefly,Operating revenue,Cargo and mail,"1,234.60","1,641.00","1,614.00"
3,Firefly,Operating costs,Operating costs,"16,197.20","13,569.10","14,867.00"
4,Firefly,Operating costs,Staff costs,"2,325.10","2,515.60","2,327.00"
5,Firefly,Operating costs,Fuel and oil,"5,845.60","5,327.70","5,870.00"
6,Firefly,Operating costs,"Handling, enroute charges, catering and other related costs","1,416.90","1,135.00","1,461.00"
7,Firefly,Operating costs,Aircraft maintenance and overhaul,"1,100.70",975.9,"1,145.00"
8,Firefly,Operating costs,Depreciation,423.6,548,817
9,Firefly,Operating profit (loss),Operating profit (loss),"-2,295.70",-361,-562.5
10,Firefly,Net profit (loss),Net profit (loss),"-2,521.30",-432.6,"-1,173.70"
11,Firefly,Total assets,Total assets,"12,499.50","17,412.20","21,855.30"
12,Firefly,Cash and cash equivalents,Cash and cash equivalents,958.8,"2,148.50","3,870.60"
13,Firefly,Total liabilities,Total liabilities,"11,443.30","15,274.20","17,803.20"
0,Hebei Airlines,Operating revenue,Operating revenue,"98,547.00","108,584.00","111,652.00"
1,Hebei Airlines,Operating revenue,Passenger,"88,271.00","97,145.00","100,238.00"
2,Hebei Airlines,Operating revenue,Cargo and mail,"6,413.00","7,183.00","6,861.00"
3,Hebei Airlines,Operating costs,Operating costs,"98,280.00","106,026.00","101,492.00"
4,Hebei Airlines,Operating costs,Fuel,"35,538.00","37,728.00","26,274.00"
5,Hebei Airlines,Operating costs,Aircraft and traffic servicing,"15,091.00","16,402.00","17,908.00"
6,Hebei Airlines,Operating costs,Maintenance,"7,805.00","8,304.00","10,407.00"
7,Hebei Airlines,Operating costs,Promotion and sales,"7,754.00","7,841.00","6,976.00"
8,Hebei Airlines,Operating costs,Operating lease charges,"4,767.00","5,383.00","6,153.00"
9,Hebei Airlines,Operating costs,Flight personnel payroll and welfare,"5,799.00","6,803.00","8,070.00"
10,Hebei Airlines,Operating costs,Depreciation and amortisation,"9,347.00","10,828.00","11,845.00"
11,Hebei Airlines,Operating profit (loss),Operating profit (loss),"1,510.00","4,748.00","13,438.00"
12,Hebei Airlines,Net profit (loss),Net profit (loss),"2,750.00","2,398.00","4,818.00"
13,Hebei Airlines,Total assets,Total assets,"165,207.00","189,688.00","185,989.00"
14,Hebei Airlines,Cash and cash equivalents,Cash and cash equivalents,"11,748.00","15,414.00","4,560.00"
15,Hebei Airlines,Total liabilities,Total liabilities,"122,756.00","145,195.00","136,365.00"
0,Jetstar Japan,Operating revenue,Operating revenue,"29,091.00","41,981.00","52,238.00"
1,Jetstar Japan,Operating costs,Operating costs,"39,820.00","49,926.00","50,933.00"
2,Jetstar Japan,Operating profit (loss),Operating profit (loss),"-10,729.00","-7,945.00","1,305.00"
3,Jetstar Japan,Net profit (loss),Net profit (loss),"-11,101.00","-7,571.00",63
4,Jetstar Japan,Total assets,Total assets,"10,704.00",,
5,Jetstar Japan,Total liabilities,Total liabilities,"10,290.00",,
